route_progress_m,burial_depth_m,burial_sigma_m,accuracy_target_m,accuracy_pass
94.141902190369,1.5,,0.15,False
94.2508090487957,1.5,,0.15,False
94.35958431307526,1.5,,0.15,False
94.46847509064635,1.5,,0.15,False
94.57749124395127,1.5,,0.15,False
94.68644199173545,1.5,,0.15,False
94.79519166032915,1.5,,0.15,False
94.90395181024431,1.5,,0.15,False
95.01300793640306,1.5,,0.15,False
95.12167761159058,1.5,,0.15,False
95.22971396188683,1.5,,0.15,False
95.33945128170674,1.5,,0.15,False
95.4482575400807,1.5,,0.15,False
95.5573843712039,1.5,,0.15,False
95.66539635872678,1.5,,0.15,False
95.7750371665344,1.5,,0.15,False
95.88382296204415,1.5,,0.15,False
95.99261967898376,1.5,,0.15,False
96.10164795968115,1.5,,0.15,False
96.21028950098184,1.5,,0.15,False
96.31925060751928,1.5,,0.15,False
96.42826391904177,1.5,,0.15,False
96.53700548591063,1.5,,0.15,False
96.6458358601534,1.5,,0.15,False
96.7547407640181,1.5,,0.15,False
96.8635683418193,1.5,,0.15,False
96.972598679001,1.5,,0.15,False
97.0813543326764,1.5,,0.15,False
97.19012326902075,1.5,,0.15,False
97.29847072358119,1.5,,0.15,False
97.40786742738152,1.5,,0.15,False
97.51685813856525,1.5,,0.15,False
97.62564479656396,1.5,,0.15,False
97.73469023055569,1.5,,0.15,False
97.84339351738956,1.5,,0.15,False
97.9522237208454,1.5,,0.15,False
98.06121433230877,1.5,,0.15,False
98.16995963641001,1.5,,0.15,False
98.2788118942574,1.5,,0.15,False
98.38769867475165,1.5,,0.15,False
98.49659247181626,1.5,,0.15,False
98.60464290758827,1.5,,0.15,False
98.71428069812464,1.5,,0.15,False
98.82336507360097,1.5,,0.15,False
98.93190460743261,1.5,,0.15,False
99.04012408380453,1.5,,0.15,False
99.14989070818201,1.5,,0.15,False
99.20402331041421,1.5,,0.15,False
99.36760223343433,1.5,,0.15,False
99.476361028182,1.5,,0.15,False
99.5852609859086,1.5,,0.15,False
99.69403820148196,1.5,,0.15,False
99.80302675320817,1.5,,0.15,False
99.91103354069625,1.5,,0.15,False
100.02073792195264,1.5,,0.15,False
100.12954227022189,1.5,,0.15,False
100.23843792003464,1.5,,0.15,False
100.34732570945957,1.5,,0.15,False
100.45614725946074,1.5,,0.15,False
100.56504013941027,1.5,,0.15,False
100.67386782121594,1.5,,0.15,False
100.78278214851747,1.5,,0.15,False
100.89182467914385,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
100.99019513592785,1.5,,0.15,False
