route_progress_m,cross_track_m,estimated_x_m,estimated_y_m
42.724548678512235,0.0051148149982526,42.724548678512235,0.0
42.83549597805443,0.005129991924415643,42.83549597805443,0.0
42.94654626817441,0.005145182846154868,42.94654626817441,0.0
43.05764577921528,0.005160380397631492,43.05764577921528,0.0
43.16858022949332,0.005175555206900358,43.16858022949332,0.0
43.27963859165764,0.005190746915346814,43.27963859165764,0.0
43.390702468554245,0.005205939301760272,43.390702468554245,0.0
43.50173742577702,0.0052211276590444534,43.50173742577702,0.0
43.61293891807982,0.005236338788917017,43.61293891807982,0.0
43.7238089708918,0.005251506206312047,43.7238089708918,0.0
43.83488272824222,0.005266702292245126,43.83488272824222,0.0
43.94587129650383,0.005281885850098372,43.94587129650383,0.0
44.0569597828096,0.005297082647571164,44.0569597828096,0.0
44.16791959667411,0.005312261564804939,44.16791959667411,0.0
44.27896048786898,0.0053274514734357615,44.27896048786898,0.0
44.39015500447502,0.005342662364923721,44.39015500447502,0.0
44.504212774099365,0.00535826576270807,44.504212774099365,0.0
44.61208230678883,0.005373020562913103,44.61208230678883,0.0
44.723118992863434,0.005388209604194548,44.723118992863434,0.0
44.83420465465206,0.00540340525287427,44.83420465465206,0.0
44.945086099045525,0.0054185727897967636,44.945086099045525,0.0
45.056089083576815,0.0054337568660152175,45.056089083576815,0.0
45.16710633610623,0.005448942768317777,45.16710633610623,0.0
45.27836800177656,0.005464162038543031,45.27836800177656,0.0
45.38930069205065,0.0054793360972669744,45.38930069205065,0.0
45.500359409065524,0.005494527312933625,45.500359409065524,0.0
45.61130049957787,0.005509702308082447,45.61130049957787,0.0
45.72229159641868,0.005524884060514315,45.72229159641868,0.0
45.83345904372079,0.0055400898976912145,45.83345904372079,0.0
45.94438438915528,0.005555262499187816,45.94438438915528,0.0
46.05536266119426,0.005570442296278104,46.05536266119426,0.0
46.16636678330366,0.00558562813368201,46.16636678330366,0.0
46.277661275286746,0.005600852843033428,46.277661275286746,0.0
46.38856759225112,0.005616023898222066,46.38856759225112,0.0
46.49946232917914,0.005631193155548131,46.49946232917914,0.0
46.61056102472845,0.005646390271737475,46.61056102472845,0.0
46.721661068946666,0.005661587541586063,46.721661068946666,0.0
46.83257468783096,0.005676759246205165,46.83257468783096,0.0
46.94364191795183,0.005691951979467683,46.94364191795183,0.0
47.05473774310801,0.005707148585747027,47.05473774310801,0.0
47.16586056924319,0.0057223488267488225,47.16586056924319,0.0
47.27688671762624,0.0057375357365402006,47.27688671762624,0.0
47.3877698450405,0.00575270295507715,47.3877698450405,0.0
47.49886004840164,0.0057678984401664775,47.49886004840164,0.0
47.60982337596275,0.005783076429033493,47.60982337596275,0.0
47.72088307124884,0.0057982675038690595,47.72088307124884,0.0
47.83175020813486,0.005813432088520443,47.83175020813486,0.0
47.942921596557696,0.00582863823977567,47.942921596557696,0.0
48.053895391389766,0.00584381722510461,48.053895391389766,0.0
48.16489140719945,0.005858999165734247,48.16489140719945,0.0
48.27595703360025,0.005874190555911684,48.27595703360025,0.0
